,customer_id,timestamp,location
329,<__main__.Customer object at 0x7f1544dc3f70>,07:48,fruit
330,<__main__.Customer object at 0x7f1544dc10f0>,07:48,dairy
331,<__main__.Customer object at 0x7f1544dc03d0>,07:48,dairy
332,<__main__.Customer object at 0x7f1544dc03a0>,07:48,fruit
333,<__main__.Customer object at 0x7f1544dc02b0>,07:48,spices
334,<__main__.Customer object at 0x7f1544db7e20>,07:48,dairy
335,<__main__.Customer object at 0x7f1544db6710>,07:48,fruit
336,<__main__.Customer object at 0x7f1544db7df0>,07:48,entrance
337,<__main__.Customer object at 0x7f1546a93d60>,07:49,drinks
338,<__main__.Customer object at 0x7f1544dc0370>,07:49,fruit
339,<__main__.Customer object at 0x7f1544dc3f70>,07:49,fruit
340,<__main__.Customer object at 0x7f1544dc10f0>,07:49,dairy
341,<__main__.Customer object at 0x7f1544dc03d0>,07:49,spices
342,<__main__.Customer object at 0x7f1544dc03a0>,07:49,fruit
343,<__main__.Customer object at 0x7f1544dc02b0>,07:49,spices
344,<__main__.Customer object at 0x7f1544db7e20>,07:49,dairy
345,<__main__.Customer object at 0x7f1544db6710>,07:49,spices
346,<__main__.Customer object at 0x7f1544db7df0>,07:49,dairy
347,<__main__.Customer object at 0x7f1544db5690>,07:49,entrance
348,<__main__.Customer object at 0x7f1546a93d60>,07:50,fruit
349,<__main__.Customer object at 0x7f1544dc0370>,07:50,dairy
350,<__main__.Customer object at 0x7f1544dc3f70>,07:50,fruit
351,<__main__.Customer object at 0x7f1544dc10f0>,07:50,dairy
352,<__main__.Customer object at 0x7f1544dc03d0>,07:50,spices
353,<__main__.Customer object at 0x7f1544dc03a0>,07:50,fruit
354,<__main__.Customer object at 0x7f1544dc02b0>,07:50,spices
355,<__main__.Customer object at 0x7f1544db7e20>,07:50,dairy
356,<__main__.Customer object at 0x7f1544db6710>,07:50,fruit
357,<__main__.Customer object at 0x7f1544db7df0>,07:50,dairy
358,<__main__.Customer object at 0x7f1544db5690>,07:50,fruit
359,<__main__.Customer object at 0x7f1544db5e40>,07:50,entrance
360,<__main__.Customer object at 0x7f1546a93d60>,07:51,fruit
361,<__main__.Customer object at 0x7f1544dc0370>,07:51,dairy
362,<__main__.Customer object at 0x7f1544dc3f70>,07:51,fruit
363,<__main__.Customer object at 0x7f1544dc10f0>,07:51,drinks
364,<__main__.Customer object at 0x7f1544dc03d0>,07:51,dairy
365,<__main__.Customer object at 0x7f1544dc03a0>,07:51,fruit
366,<__main__.Customer object at 0x7f1544dc02b0>,07:51,dairy
367,<__main__.Customer object at 0x7f1544db7e20>,07:51,dairy
368,<__main__.Customer object at 0x7f1544db6710>,07:51,dairy
369,<__main__.Customer object at 0x7f1544db5690>,07:51,fruit
370,<__main__.Customer object at 0x7f1544db5e40>,07:51,drinks
371,<__main__.Customer object at 0x7f1544db61a0>,07:51,entrance
372,<__main__.Customer object at 0x7f1544dc0370>,07:52,dairy
373,<__main__.Customer object at 0x7f1544dc10f0>,07:52,drinks
374,<__main__.Customer object at 0x7f1544dc03d0>,07:52,fruit
375,<__main__.Customer object at 0x7f1544dc03a0>,07:52,spices
376,<__main__.Customer object at 0x7f1544dc02b0>,07:52,dairy
377,<__main__.Customer object at 0x7f1544db7e20>,07:52,dairy
378,<__main__.Customer object at 0x7f1544db6710>,07:52,fruit
379,<__main__.Customer object at 0x7f1544db5690>,07:52,fruit
380,<__main__.Customer object at 0x7f1544db5e40>,07:52,drinks
381,<__main__.Customer object at 0x7f1544db61a0>,07:52,fruit
382,<__main__.Customer object at 0x7f1544db49d0>,07:52,entrance
383,<__main__.Customer object at 0x7f1544dc0370>,07:53,dairy
384,<__main__.Customer object at 0x7f1544dc10f0>,07:53,fruit
385,<__main__.Customer object at 0x7f1544dc03d0>,07:53,fruit
386,<__main__.Customer object at 0x7f1544dc03a0>,07:53,spices
387,<__main__.Customer object at 0x7f1544dc02b0>,07:53,dairy
388,<__main__.Customer object at 0x7f1544db6710>,07:53,fruit
389,<__main__.Customer object at 0x7f1544db5690>,07:53,fruit
390,<__main__.Customer object at 0x7f1544db61a0>,07:53,fruit
391,<__main__.Customer object at 0x7f1544db49d0>,07:53,spices
392,<__main__.Customer object at 0x7f1544db4730>,07:53,entrance
393,<__main__.Customer object at 0x7f1544dc0370>,07:54,spices
394,<__main__.Customer object at 0x7f1544dc10f0>,07:54,fruit
395,<__main__.Customer object at 0x7f1544dc03d0>,07:54,spices
396,<__main__.Customer object at 0x7f1544dc02b0>,07:54,dairy
397,<__main__.Customer object at 0x7f1544db6710>,07:54,spices
398,<__main__.Customer object at 0x7f1544db5690>,07:54,fruit
399,<__main__.Customer object at 0x7f1544db61a0>,07:54,fruit
400,<__main__.Customer object at 0x7f1544db4730>,07:54,entrance
401,<__main__.Customer object at 0x7f1544db5e70>,07:54,entrance
402,<__main__.Customer object at 0x7f1544dc0370>,07:55,spices
403,<__main__.Customer object at 0x7f1544dc10f0>,07:55,fruit
404,<__main__.Customer object at 0x7f1544dc03d0>,07:55,spices
405,<__main__.Customer object at 0x7f1544dc02b0>,07:55,dairy
406,<__main__.Customer object at 0x7f1544db6710>,07:55,spices
407,<__main__.Customer object at 0x7f1544db5690>,07:55,dairy
408,<__main__.Customer object at 0x7f1544db61a0>,07:55,dairy
409,<__main__.Customer object at 0x7f1544db4730>,07:55,spices
410,<__main__.Customer object at 0x7f1544db5e70>,07:55,fruit
411,<__main__.Customer object at 0x7f1544db5e10>,07:55,entrance
412,<__main__.Customer object at 0x7f1544dc0370>,07:56,spices
413,<__main__.Customer object at 0x7f1544dc03d0>,07:56,spices
414,<__main__.Customer object at 0x7f1544dc02b0>,07:56,dairy
415,<__main__.Customer object at 0x7f1544db5690>,07:56,dairy
416,<__main__.Customer object at 0x7f1544db4730>,07:56,spices
417,<__main__.Customer object at 0x7f1544db5e70>,07:56,fruit
418,<__main__.Customer object at 0x7f1544db5e10>,07:56,dairy
419,<__main__.Customer object at 0x7f1544db5d50>,07:56,entrance
420,<__main__.Customer object at 0x7f1544dc0370>,07:57,dairy
421,<__main__.Customer object at 0x7f1544dc03d0>,07:57,dairy
